99.2218	-195.352
98.8494	-195.29
98.5555	-195.108
98.2481	-194.857
97.9644	-194.598
97.7235	-194.311
97.4217	-193.908
97.2145	-193.601
96.91	-193.233
96.5754	-192.847
95.9953	-192.258
95.6294	-191.882
95.2928	-191.496
95.0133	-191.199
94.5334	-190.721
94.05	-190.264
93.5204	-189.778
92.9782	-189.234
92.4916	-188.722
91.972	-188.156
91.5968	-187.781
90.9782	-187.145
90.496	-186.664
90.1962	-186.375
89.9114	-186.11
89.628	-185.836
89.1421	-185.358
88.7305	-184.946
88.3944	-184.609
88.0892	-184.297
87.7078	-183.922
87.4188	-183.637
86.8739	-183.102
86.6021	-182.842
86.2945	-182.533
85.7301	-182.003
85.23	-181.502
84.8635	-181.115
84.5174	-180.754
84.1529	-180.368
83.7694	-180.001
83.3175	-179.586
82.9397	-179.21
82.5865	-178.848
82.0769	-178.354
81.6505	-177.94
81.0459	-177.383
80.7104	-177.032
80.2123	-176.52
79.8924	-176.181
79.5725	-175.832
79.2928	-175.521
78.9563	-175.164
78.6363	-174.852
78.1807	-174.399
77.6952	-173.929
77.3157	-173.578
76.746	-173
76.2595	-172.51
75.6877	-171.907
75.1315	-171.341
74.5802	-170.758
74.09	-170.264
73.6996	-169.861
72.972	-169.136
72.5281	-168.67
71.9893	-168.147
71.5144	-167.661
71.192	-167.336
70.4969	-166.697
70.132	-166.295
69.6137	-165.77
69.1452	-165.289
68.7109	-164.822
68.2245	-164.328
67.5238	-163.647
67.2188	-163.321
66.705	-162.817
66.1483	-162.246
65.5564	-161.648
64.7892	-160.866
64.433	-160.502
63.9302	-160
63.6009	-159.667
63.1639	-159.186
62.7612	-158.753
62.3015	-158.249
61.9475	-157.835
61.6596	-157.492
61.3954	-157.173
61.0427	-156.829
60.6292	-156.419
60.356	-156.143
60.0534	-155.844
59.7051	-155.495
59.3668	-155.157
59.0815	-154.85
58.7415	-154.509
58.4227	-154.207
57.7497	-153.602
56.8586	-152.858
55.8592	-151.921
55.2769	-151.271
54.4323	-150.435
54.0748	-149.949
53.5549	-149.38
53.1267	-148.863
52.3918	-148.105
51.8282	-147.445
51.0745	-146.656
50.6973	-146.246
49.9853	-145.511
49.097	-144.554
48.2338	-143.701
47.2857	-142.817
46.6326	-142.129
45.9859	-141.455
45.3087	-140.779
44.5127	-139.988
43.8071	-139.24
43.0863	-138.514
42.6677	-138.076
41.8805	-137.292
41.4064	-136.853
40.7354	-136.179
40.108	-135.57
39.4603	-134.927
38.9071	-134.35
38.6181	-133.998
38.3907	-133.736
38.1332	-133.449
37.801	-133.1
37.4535	-132.743
37.173	-132.471
36.9052	-132.149
36.6381	-131.877
36.3414	-131.521
36.0158	-131.143
35.6323	-130.737
35.3031	-130.36
34.8247	-129.88
34.4981	-129.526
34.1356	-129.121
33.7538	-128.675
33.4181	-128.275
33.1121	-127.945
32.7863	-127.576
32.3914	-127.188
31.8213	-126.516
31.2711	-125.834
30.8526	-125.316
30.518	-124.922
30.1208	-124.491
29.76	-124.105
29.3981	-123.739
29.0296	-123.375
28.7196	-123.039
28.3316	-122.684
27.9404	-122.305
27.6405	-121.995
27.3371	-121.679
27.0545	-121.398
26.6975	-121.073
26.3641	-120.768
26.0393	-120.443
25.7479	-120.138
25.4778	-119.911
25.2141	-119.648
24.9423	-119.419
24.5692	-119.221
24.2695	-118.864
23.9809	-118.544
23.7009	-118.242
23.3225	-117.852
22.9767	-117.509
22.6041	-117.142
22.2852	-116.818
21.9293	-116.45
21.5971	-116.087
21.2043	-115.655
20.8917	-115.272
20.5294	-114.86
20.2632	-114.557
19.8616	-114.118
19.5163	-113.749
19.2006	-113.434
18.8344	-113.055
18.4854	-112.686
18.0698	-112.256
17.5417	-111.728
16.9991	-111.179
16.4382	-110.581
15.8819	-110.026
15.3877	-109.552
14.8089	-109.002
14.1392	-108.386
13.2476	-107.578
12.5986	-106.938
11.8755	-106.252
11.0612	-105.471
10.3983	-104.899
9.56072	-104.148
8.86817	-103.508
8.12992	-102.783
7.36227	-102.105
6.49205	-101.354
6.37836	-101.21
5.91753	-100.815
5.52926	-100.49
5.38433	-100.344
5.2337	-100.202
5.01004	-100.003
4.50673	-99.6973
3.76854	-99.4031
3.17469	-98.8684
1.91769	-98.1348
0.295128	-97.3537
-0.823208	-96.7628
-1.476	-96.642
-2.00852	-96.6215
-2.85958	-96.6218
-3.42174	-96.6503
-4.06886	-96.8142
-4.57714	-96.9737
-4.89419	-97.1617
-5.24789	-97.4854
-6.15559	-98.4386
-6.8033	-99.2546
-7.29998	-99.5702
-7.80812	-100.092
-8.31557	-100.633
-8.73307	-101.136
-9.15858	-101.581
-9.69468	-102.172
-10.249	-102.813
-10.8189	-103.434
-11.4097	-104.074
-11.9753	-104.683
-12.6289	-105.382
-13.2425	-106.024
-13.8271	-106.636
-14.2887	-107.149
-14.7998	-107.652
-15.1533	-107.983
-15.5138	-108.351
-15.8114	-108.657
-16.3032	-109.209
-16.997	-109.969
-17.4351	-110.405
-17.9181	-110.882
-18.4459	-111.335
-19.023	-111.853
-19.6126	-112.433
-20.2518	-113.054
-20.5147	-113.265
-20.9239	-113.644
-21.4206	-114.121
-21.9709	-114.672
-22.6794	-115.382
-23.4099	-116.062
-24.2719	-116.877
-25.0825	-117.658
-25.7414	-118.245
-26.6696	-119.114
-27.6274	-120.056
-28.4784	-120.848
-29.3006	-121.625
-29.7669	-122.004
-30.4634	-122.682
-31.3509	-123.526
-32.0236	-124.214
-32.5247	-124.73
-33.1642	-125.353
-33.7581	-125.941
-34.4947	-126.672
